0.001	0.0	0.0
0.001	2e-06	5.251023760373768e-12
0.001	4.477442277136675e-06	1.3605142537320991e-06
0.001	1.002374467254545e-05	3.084842643935836e-07
0.001	2.244036908603926e-05	5.2474066799011636e-06
0.001	5.0237728630191644e-05	2.3836268828687603e-05
0.001	0.00011246826503806981	7.005466805062968e-05
0.001	0.0002517850823588332	0.00022578225974417162
0.001	0.0005636765862528899	0.00033266845669022973
0.001	0.0012619146889603858	0.0010048700256651702
0.001	0.002825075089245511	0.001495546227521246
0.001	0.006324555320336759	0.0042982117541302085
0.001	0.014158915687682747	0.00847415002358898
0.001	0.03169786384922222	0.020125328813678157
0.001	0.07096267784671507	0.04330375139248084
0.001	0.1588656469448561	0.09357299771222162
0.001	0.3556558820077846	0.18195318638268682
0.001	0.7962143411069939	0.31672529733471566
0.001	1.7825018762674885	0.4838154483849697
0.001	3.9905246299377577	0.6592064058220811
0.001	8.933671843019253	0.8045750193482256
0.001	20.0	0.8992040028956363
0.003	0.0	0.0
0.003	6e-06	9.517753707202499e-08
0.003	1.3432326831410027e-05	5.025760654665251e-06
0.003	3.0071234017636348e-05	2.12466695816611e-05
0.003	6.732110725811778e-05	8.552089520486639e-06
0.003	0.00015071318589057492	7.30836336176592e-05
0.003	0.0003374047951142094	0.00010185315187508841
0.003	0.0007553552470764998	0.0003008289566127637
0.003	0.0016910297587586695	0.0005159597734753449
0.003	0.0037857440668811575	0.0014949558602106356
0.003	0.008475225267736534	0.0035582566301000152
0.003	0.01897366596101028	0.00832145598741608
0.003	0.04247674706304824	0.01797233348391856
0.003	0.09509359154766667	0.03987757172943036
0.003	0.2128880335401452	0.08616854591083967
0.003	0.47659694083456833	0.17671220491472447
0.003	1.0669676460233537	0.31891178032721074
0.003	2.3886430233209817	0.501413618073384
0.003	5.347505628802465	0.6858384604726624
0.003	11.971573889813273	0.8213601304458912
0.003	26.801015529057757	0.9096590165580457
0.003	60.0	0.9568889589915297
0.01	0.0	0.0
0.01	2e-05	4.949022543461298e-07
0.01	4.477442277136676e-05	4.091341357126504e-06
0.01	0.00010023744672545449	0.00014077262363630528
0.01	0.0002244036908603926	2.4866276323848513e-05
0.01	0.0005023772863019165	0.00017516747577802966
0.01	0.0011246826503806982	8.336476996158215e-05
0.01	0.0025178508235883324	0.00048185196009445445
0.01	0.005636765862528898	0.001032277467363066
0.01	0.012619146889603859	0.0022236712508019053
0.01	0.02825075089245511	0.006846501364466738
0.01	0.0632455532033676	0.012127548272096016
0.01	0.14158915687682747	0.03140273579691309
0.01	0.3169786384922222	0.0648869534192668
0.01	0.7096267784671507	0.14317492918247768
0.01	1.5886564694485612	0.2842631801297432
0.01	3.5565588200778455	0.46598191953165247
0.01	7.962143411069939	0.6643526395181267
0.01	17.825018762674883	0.8188693109281284
0.01	39.90524629937758	0.9072599142616803
0.01	89.33671843019252	0.9553126151174375
0.01	200.0	0.9792885147115451
0.03	0.0	0.0
0.03	6e-05	3.7919237036688355e-07
0.03	0.00013432326831410026	2.040331036402932e-06
0.03	0.00030071234017636344	0.00013484556958885585
0.03	0.0006732110725811778	3.6702813563614455e-05
0.03	0.0015071318589057494	0.0004189932555439365
0.03	0.003374047951142094	8.778947259879321e-05
0.03	0.007553552470764997	0.0005911954678210498
0.03	0.016910297587586696	0.0012978898940735335
0.03	0.037857440668811575	0.0023611505818692076
0.03	0.08475225267736533	0.008158796147795126
0.03	0.18973665961010278	0.014174722895172348
0.03	0.42476747063048237	0.04448581505714539
0.03	0.9509359154766666	0.0838906708472198
0.03	2.128880335401452	0.18123881712427117
0.03	4.765969408345683	0.35845961132692666
0.03	10.669676460233536	0.544453647465859
0.03	23.886430233209815	0.7392907477229289
0.03	53.475056288024646	0.8693840916638548
0.03	119.71573889813273	0.9363267082719449
0.03	268.0101552905776	0.9689238749027136
0.03	600.0	0.985821264497444
0.1	0.0	0.0
0.1	0.0002	2.815167247842161e-07
0.1	0.00044774422771366756	1.3561009411641473e-06
0.1	0.001002374467254545	0.00010998839713626097
0.1	0.002244036908603926	3.8398268038709535e-05
0.1	0.005023772863019165	0.0006967064510680015
0.1	0.011246826503806982	8.738529211326583e-05
0.1	0.025178508235883326	0.0006105359103873393
0.1	0.05636765862528899	0.0013070613572978044
0.1	0.12619146889603858	0.0022820159646640245
0.1	0.2825075089245511	0.00840077089915219
0.1	0.632455532033676	0.015519510243108405
0.1	1.4158915687682747	0.05497849537986721
0.1	3.1697863849222223	0.09216525332902842
0.1	7.096267784671507	0.2004691578529229
0.1	15.886564694485612	0.3955713245662635
0.1	35.56558820077846	0.5808281969920928
0.1	79.6214341106994	0.770575551585066
0.1	178.25018762674884	0.8909823553723023
0.1	399.0524629937758	0.9469199129993053
0.1	893.3671843019252	0.9731157840985708
0.1	2000.0	0.9880743015638765
